X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-665434.493019787,4495943.36365198,5143,A1,101,79,Ronda de Pío XII (Madreselva),540,10112,10110,260
-665434.493019787,4495943.36365198,5143,A1,101,79,Ronda de Pío XII (Madreselva),540,10114,10111,261
-666423.503243376,4492296.4737263,9666,37,37,80,Prado San Sebastián (Carlos V) [C][M],540,3712,3710,262
-666423.503243376,4492296.4737263,11220,EA,100,80,Prado San Sebastián (Carlos V) [C][M],540,10012,10010,263
-666423.503243376,4492296.4737263,0,A3,103,80,Prado San Sebastián (Carlos V) [C][M],540,10311,10310,264
-666423.503243376,4492296.4737263,7898,A3,103,80,Prado San Sebastián (Carlos V) [C][M],540,10312,10310,265
-665147.376431036,4487486.84544681,4945,37,37,81,Glta. Letonia (Sta.M. de La Cabeza),540,3712,3710,266
-665147.376431036,4487486.84544681,4210,A6,106,81,Glta. Letonia (Sta.M. de La Cabeza),540,10612,10610,267
-665147.376431036,4487486.84544681,4210,A6,106,81,Glta. Letonia (Sta.M. de La Cabeza),540,10614,10611,268
-668318.663806817,4493896.60924253,9255,03,3,82,Torneo (Plaza de Armas)[C],540,312,310,269
-664659.665726626,4495333.41155693,1860,15,15,83,Carretera Carmona (Rafael Alberti),540,1511,1510,270
-666277.105099734,4492248.37722707,0,28,28,84,Avda. Carlos V (Prado San Sebastián) [C][M],540,2811,2810,271
-666277.105099734,4492248.37722707,8243,28,28,84,Avda. Carlos V (Prado San Sebastián) [C][M],540,2812,2810,272
-666277.105099734,4492248.37722707,0,A8,110,84,Avda. Carlos V (Prado San Sebastián) [C][M],540,11011,11010,273
-666277.105099734,4492248.37722707,8897,A8,110,84,Avda. Carlos V (Prado San Sebastián) [C][M],540,11012,11010,274
-668300.828498565,4493875.76422596,0,EA,100,85,Torneo (Estacion Plz. Armas)[C],540,10011,10010,275
-668300.828498565,4493875.76422596,14205,EA,100,85,Torneo (Estacion Plz. Armas)[C],540,10012,10010,276
-663143.770835296,4495036.19970989,5764,20,20,86,Pedro Romero (Antonio de Lara),540,2011,2010,277
-663143.770835296,4495036.19970989,0,20,20,86,Pedro Romero (Antonio de Lara),540,2012,2010,278
-663143.770835296,4495036.19970989,1783,B3,87,86,Pedro Romero (Antonio de Lara),540,8712,8710,279
-663456.684914539,4494789.77684917,322,20,20,87,Pedro Romero (Frascuelo),540,2012,2010,280
-663456.684914539,4494789.77684917,2105,B3,87,87,Pedro Romero (Frascuelo),540,8712,8710,281
-658942.122932022,4492900.37065114,7744,29,29,88,Avda. Parsi (Las Lumbreras),540,2911,2910,282
-658942.122932022,4492900.37065114,4405,39,39,88,Avda. Parsi (Las Lumbreras),540,3911,3910,283
-658942.122932022,4492900.37065114,5535,39,39,88,Avda. Parsi (Las Lumbreras),540,3913,3911,284
-664020.726492098,4494275.56814115,1381,21,21,89,Solea Av.(Parroquia del Pilar),540,2112,2110,285
-664020.726492098,4494275.56814115,3315,B3,87,89,Solea Av.(Parroquia del Pilar),540,8712,8710,286
-664370.744381762,4493892.86782374,1829,21,21,90,Solea Av. (El Greco),540,2112,2110,287
-664370.744381762,4493892.86782374,3763,B3,87,90,Solea Av. (El Greco),540,8712,8710,288
-665717.416192189,4491825.13758957,0,CJ,128,91,Dr. Ordoñez de La Barrera [R][C][M],540,12811,12810,289
-665717.416192189,4491825.13758957,7583,CJ,128,91,Dr. Ordoñez de La Barrera [R][C][M],540,12812,12810,290
-667817.205056239,4492263.3405535,1698,40,40,92,Génova (Plaza de Cuba),540,4012,4010,291
-666034.36444525,4498442.3454444,15854,03,3,93,Cataluña (Parroquia San Jeronimo),540,311,310,292
-663799.430669223,4492388.92648817,2566,05,5,95,Marqués de Pickman (Mercado),540,512,510,293
-663799.430669223,4492388.92648817,5279,52,52,95,Marqués de Pickman (Mercado),540,5212,5210,294
-663813.178726524,4492376.63502431,7123,05,5,96,Marqués de Pickman (Mercado),540,511,510,295
-663813.178726524,4492376.63502431,2088,52,52,96,Marqués de Pickman (Mercado),540,5211,5210,296
-663813.178726524,4492376.63502431,2909,A4,104,96,Marqués de Pickman (Mercado),540,10411,10410,297
-663813.178726524,4492376.63502431,3173,A4,104,96,Marqués de Pickman (Mercado),540,10413,10411,298
-664525.582446369,4489244.38596984,7323,32,32,98,Orfebre Cay. Gonzale(L.Ortiz Muñoz),540,3211,3210,299
-666154.646602206,4491933.6178363,3472,30,30,99,Avda. Portugal (Ciudad de Ronda),540,3012,3010,300
-666154.646602206,4491933.6178363,5665,31,31,99,Avda. Portugal (Ciudad de Ronda),540,3112,3110,301
-664283.319530611,4493644.86836092,4038,B3,87,100,Avda. El Greco (Ambulatorio),540,8712,8710,302
-664355.08540295,4493880.0401263,6465,21,21,101,Solea Av. (El Greco),540,2111,2110,303
-664355.08540295,4493880.0401263,2101,B3,87,101,Solea Av. (El Greco),540,8711,8710,304
-664001.988794658,4494272.89560259,6918,21,21,102,Solea Av. (Éfeso),540,2111,2110,305
-664001.988794658,4494272.89560259,2554,B3,87,102,Solea Av. (Éfeso),540,8711,8710,306
-663322.920119345,4495385.79869882,5240,20,20,105,Auxiliar Kansas City (Macedonia),540,2011,2010,307
-664686.259440907,4495346.77560606,1780,15,15,107,Carretera Carmona (Avenida Llanes),540,1512,1510,308
-665239.525514396,4495838.58407986,7584,02,2,110,Ronda de Pío XII (Avenida Pino Montano),540,212,210,309
-665239.525514396,4495838.58407986,2079,11,11,110,Ronda de Pío XII (Avenida Pino Montano),540,1111,1110,310
-665805.902663927,4496037.9869124,1067,01,1,111,Sor Francisca Dorotea (Hdad. Trabajo),540,111,110,311
-665805.902663927,4496037.9869124,8102,02,2,111,Sor Francisca Dorotea (Hdad. Trabajo),540,212,210,312
-665805.902663927,4496037.9869124,5546,13,13,111,Sor Francisca Dorotea (Hdad. Trabajo),540,1312,1310,313
-665805.902663927,4496037.9869124,7598,16,16,111,Sor Francisca Dorotea (Hdad. Trabajo),540,1612,1610,314
-666440.117677377,4495784.59093902,1713,01,1,112,San Juan de Ribera (Policlínico),540,111,110,315
-666440.117677377,4495784.59093902,8748,02,2,112,San Juan de Ribera (Policlínico),540,212,210,316
-666440.117677377,4495784.59093902,2275,10,10,112,San Juan de Ribera (Policlínico),540,1012,1010,317
-666440.117677377,4495784.59093902,6192,13,13,112,San Juan de Ribera (Policlínico),540,1312,1310,318
-666440.117677377,4495784.59093902,8239,16,16,112,San Juan de Ribera (Policlínico),540,1612,1610,319
-666440.117677377,4495784.59093902,2275,A2,102,112,San Juan de Ribera (Policlínico),540,10212,10210,320
-666440.117677377,4495784.59093902,2275,A2,102,112,San Juan de Ribera (Policlínico),540,10214,10211,321
-663105.552316023,4495018.0251588,7870,21,21,113,Pedro Romero (Antioquía),540,2111,2110,322
-663105.552316023,4495018.0251588,0,21,21,113,Pedro Romero (Antioquía),540,2112,2110,323
-663105.552316023,4495018.0251588,4088,B3,87,113,Pedro Romero (Antioquía),540,8711,8710,324
-663105.552316023,4495018.0251588,5587,A8,110,113,Pedro Romero (Antioquía),540,11011,11010,325
-663105.552316023,4495018.0251588,5601,A8,110,113,Pedro Romero (Antioquía),540,11013,11011,326
-663055.60283749,4494717.08053943,263,21,21,114,Antioquía (Damasco),540,2112,2110,327
-663202.584874124,4494538.54907916,505,21,21,115,Damasco (Tesalónica),540,2112,2110,328
-663419.634192384,4494362.15870237,879,20,20,116,Jerusalén (Tesalónica),540,2012,2010,329
-663419.634192384,4494362.15870237,728,21,21,116,Jerusalén (Tesalónica),540,2112,2110,330
-663419.634192384,4494362.15870237,2662,B3,87,116,Jerusalén (Tesalónica),540,8712,8710,331
-664055.919369876,4493125.37120771,7161,22,22,117,Avda. Cruz del Campo (Tordesillas),540,2212,2210,332
-664055.919369876,4493125.37120771,5743,29,29,117,Avda. Cruz del Campo (Tordesillas),540,2912,2910,333
-664055.919369876,4493125.37120771,4508,B3,87,117,Avda. Cruz del Campo (Tordesillas),540,8712,8710,334
-664055.919369876,4493125.37120771,11398,B4,119,117,Avda. Cruz del Campo (Tordesillas),540,11912,11910,335
-664083.415462213,4492850.13364581,7381,22,22,118,Av. Cruz del Campo (Alej. Collantes),540,2212,2210,336
-664083.415462213,4492850.13364581,4728,B3,87,118,Av. Cruz del Campo (Alej. Collantes),540,8712,8710,337
-664083.415462213,4492850.13364581,11618,B4,119,118,Av. Cruz del Campo (Alej. Collantes),540,11912,11910,338
-664167.283867139,4491989.72874971,3909,32,32,119,Avenida Ciudad Jardín (Juan de Padilla),540,3211,3210,339
-664225.832509169,4491718.26158177,2664,25,25,120,Avenida Ciudad Jardín (Piscinas Sevilla),540,2512,2510,340
-664225.832509169,4491718.26158177,4130,32,32,120,Avenida Ciudad Jardín (Piscinas Sevilla),540,3211,3210,341
-664382.263010224,4491332.44826679,4463,32,32,121,Alcalde Juan Fernández (El Juncal),540,3211,3210,342
-664558.917479769,4491235.19562184,4645,32,32,122,Alcalde Juan Fernández (Claudio Guerín),540,3211,3210,343
-664920.931736621,4491275.80650821,4939,32,32,123,Alcalde Juan Fernández (El Plantinar),540,3211,3210,344
-665436.297787032,4491130.99735324,2071,30,30,124,Ntra. Sra. Mercedes (Ramón Carande),540,3012,3010,345
-665436.297787032,4491130.99735324,2429,A5,105,124,Ntra. Sra. Mercedes (Ramón Carande),540,10512,10510,346
-665436.297787032,4491130.99735324,2429,A5,105,124,Ntra. Sra. Mercedes (Ramón Carande),540,10514,10511,347
-665782.016094947,4491082.90620285,2349,30,30,125,Felipe Ii (Diego de La Barrera),540,3012,3010,348
-665782.016094947,4491082.90620285,2707,A5,105,125,Felipe Ii (Diego de La Barrera),540,10512,10510,349
-665782.016094947,4491082.90620285,2707,A5,105,125,Felipe Ii (Diego de La Barrera),540,10514,10511,350
-666134.369567715,4491062.60111281,1181,30,30,126,Felipe Ii (Valparaiso),540,3011,3010,351
-665814.130265228,4491055.65463885,1435,30,30,127,Felipe Ii (Bogotá),540,3011,3010,352
-665452.8591439,4491104.81437142,1725,30,30,128,Ntra. Sra. Mercedes (Bueno Monreal),540,3011,3010,353
-664918.543076384,4491254.43233718,1566,32,32,129,Alcalde Juan Fernández (José Saramago),540,3212,3210,354
-664568.578274985,4491223.43986013,1859,32,32,130,Alcalde Juan Fernández (El Plantinar),540,3212,3210,355
-664345.265365202,4491354.89131483,2084,32,32,131,Alcalde Juan Fernández (El Juncal),540,3212,3210,356
-664213.305337252,4491664.82399255,2524,25,25,132,Avenida Ciudad Jardín (Piscinas Sevilla),540,2511,2510,357
-664213.305337252,4491664.82399255,2352,32,32,132,Avenida Ciudad Jardín (Piscinas Sevilla),540,3212,3210,358
-664144.61817241,4491887.66055711,2536,32,32,133,Av. Ciudad Jardín (Card. R. de Castro),540,3212,3210,359
-664144.61817241,4491887.66055711,8527,A4,104,133,Av. Ciudad Jardín (Card. R. de Castro),540,10412,10410,360
-664144.61817241,4491887.66055711,8527,A4,104,133,Av. Ciudad Jardín (Card. R. de Castro),540,10414,10411,361
-664052.628331582,4492862.42566368,3526,22,22,134,Av. Cruz del Campo (Alej. Collantes),540,2211,2210,362
-664052.628331582,4492862.42566368,2604,B4,119,134,Av. Cruz del Campo (Alej. Collantes),540,11911,11910,363
-664029.53797526,4493151.55923961,3755,22,22,135,Av. Cruz del Campo (Av. de Andalucía),540,2211,2210,364
-664029.53797526,4493151.55923961,2833,B4,119,135,Av. Cruz del Campo (Av. de Andalucía),540,11911,11910,365
-664346.43316232,4493622.95489477,2104,21,21,136,Manuel Ramón Alarcón (Ambulatorio),540,2112,2110,366
-664896.142789585,4492735.76520956,3832,32,32,137,Luis de Morales (Est. Sánchez Pizjuán) [M],540,3212,3210,367
-664896.142789585,4492735.76520956,762,B3,87,137,Luis de Morales (Est. Sánchez Pizjuán) [M],540,8711,8710,368
-664896.142789585,4492735.76520956,4728,EA,100,137,Luis de Morales (Est. Sánchez Pizjuán) [M],540,10011,10010,369
-663319.894488981,4494875.83711195,7651,21,21,138,Pedro Romero (San Ignacio de Loyola),540,2111,2110,370
-663319.894488981,4494875.83711195,3869,B3,87,138,Pedro Romero (San Ignacio de Loyola),540,8711,8710,371
-663319.894488981,4494875.83711195,5369,A8,110,138,Pedro Romero (San Ignacio de Loyola),540,11011,11010,372
-663319.894488981,4494875.83711195,5383,A8,110,138,Pedro Romero (San Ignacio de Loyola),540,11013,11011,373
-662626.334609711,4492016.44834361,5150,24,24,140,Avenida Juan XXIII (Parque Amate),540,2411,2410,374
-662626.334609711,4492016.44834361,4088,25,25,140,Avenida Juan XXIII (Parque Amate),540,2511,2510,375
-662626.334609711,4492016.44834361,3159,52,52,140,Avenida Juan XXIII (Parque Amate),540,5211,5210,376
-662626.334609711,4492016.44834361,2104,A4,104,140,Avenida Juan XXIII (Parque Amate),540,10412,10410,377
-662626.334609711,4492016.44834361,2104,A4,104,140,Avenida Juan XXIII (Parque Amate),540,10414,10411,378
-662615.559116774,4491746.04924341,5401,24,24,141,Los Gavilanes (Consultorio Amate) [M],540,2411,2410,379
-662615.559116774,4491746.04924341,4339,25,25,141,Los Gavilanes (Consultorio Amate) [M],540,2511,2510,380
-662615.559116774,4491746.04924341,3410,52,52,141,Los Gavilanes (Consultorio Amate) [M],540,5211,5210,381
-664323.608213928,4493392.59904988,6013,21,21,142,Manuel Ramón Alarcon (Agustín Moreto),540,2111,2110,382
-664323.608213928,4493392.59904988,1649,B3,87,142,Manuel Ramón Alarcon (Agustín Moreto),540,8711,8710,383
-664329.022504529,4493634.71332784,6205,21,21,143,Manuel Ramon Alarco(Ambulatorio),540,2111,2110,384
-664329.022504529,4493634.71332784,1841,B3,87,143,Manuel Ramon Alarco(Ambulatorio),540,8711,8710,385
-663805.428852818,4491800.55600941,2265,25,25,144,Francisco Buendía (Don Gonzalo de Mena),540,2512,2510,386
-663805.428852818,4491800.55600941,8199,A4,104,144,Francisco Buendía (Don Gonzalo de Mena),540,10412,10410,387
-663805.428852818,4491800.55600941,8199,A4,104,144,Francisco Buendía (Don Gonzalo de Mena),540,10414,10411,388
-664646.236165521,4490870.23905586,2476,30,30,145,Avenida de La Paz (Sierra Morena),540,3011,3010,389
-664646.236165521,4490870.23905586,5466,32,32,145,Avenida de La Paz (Sierra Morena),540,3211,3210,390
-664393.993969483,4490562.46707492,2807,30,30,146,Avenida de La Paz (Barriada La Oliva),540,3011,3010,391
-664393.993969483,4490562.46707492,5797,32,32,146,Avenida de La Paz (Barriada La Oliva),540,3211,3210,392
-664271.216998024,4490238.14074786,3154,30,30,147,Ronda La Oliva (Las Letanías),540,3011,3010,393
-664271.216998024,4490238.14074786,6144,32,32,147,Ronda La Oliva (Las Letanías),540,3211,3210,394
-664271.216998024,4490238.14074786,6592,A5,105,147,Ronda La Oliva (Las Letanías),540,10511,10510,395
-664271.216998024,4490238.14074786,6351,A5,105,147,Ronda La Oliva (Las Letanías),540,10513,10511,396
-664389.48206807,4489941.07301864,6441,32,32,148,Madre de Cristo,540,3211,3210,397
-664389.48206807,4489941.07301864,6889,A5,105,148,Madre de Cristo,540,10511,10510,398
-664389.48206807,4489941.07301864,6648,A5,105,148,Madre de Cristo,540,10513,10511,399
-664096.154976059,4489537.69413946,5339,31,31,149,Luis Ortiz Muñoz (Centro Civico Esqueleto),540,3111,3110,400
-664096.154976059,4489537.69413946,0,31,31,149,Luis Ortiz Muñoz (Centro Civico Esqueleto),540,3112,3110,401
-664372.708380406,4489025.8793723,564,31,31,150,Luis Ortiz Muñoz (Orf. Cayet. González),540,3112,3110,402
-663830.483218916,4489531.28293984,3889,30,30,151,Avda. Las Letanías (Estr. de La Mañana),540,3011,3010,403
-669471.854394034,4491666.96149258,3887,43,43,152,San José de Calasanz (Ruben Dario),540,4311,4310,404
-669471.854394034,4491666.96149258,0,43,43,152,San José de Calasanz (Ruben Dario),540,4312,4310,405
-665630.840641962,4489070.7556659,6657,37,37,153,Manuel Siurot (Carretera Su Eminencia),540,3712,3710,406
-665853.091920026,4489560.13335493,566,01,1,154,Manuel Siurot (Hospital V.Rocio),540,112,110,407
-665853.091920026,4489560.13335493,7083,37,37,154,Manuel Siurot (Hospital V.Rocio),540,3712,3710,408
-666399.510508997,4489558.53055124,13178,03,3,156,Reina Mercedes (Escuela Ing. Edificación),540,312,310,409
-666399.510508997,4489558.53055124,9626,06,6,156,Reina Mercedes (Escuela Ing. Edificación),540,611,610,410
-666399.510508997,4489558.53055124,2778,34,34,156,Reina Mercedes (Escuela Ing. Edificación),540,3411,3410,411
-666418.619757502,4489180.27598064,9926,06,6,157,Reina Mercedes (E.S.I. Informática),540,611,610,412
-666418.619757502,4489180.27598064,3078,34,34,157,Reina Mercedes (E.S.I. Informática),540,3411,3410,413
-666424.617941097,4488838.89690117,14377,02,2,158,Glorieta Alcalde Parias Merry,540,211,210,414
-666424.617941097,4488838.89690117,0,02,2,158,Glorieta Alcalde Parias Merry,540,212,210,415
-664894.762672802,4492984.27765126,6327,28,28,159,Luis de Morales (Luis Montoto),540,2812,2810,416
-664894.762672802,4492984.27765126,2592,32,32,159,Luis de Morales (Luis Montoto),540,3211,3210,417
-664894.762672802,4492984.27765126,5650,C1,81,159,Luis de Morales (Luis Montoto),540,8111,8110,418
-664894.762672802,4492984.27765126,2664,A7,107,159,Luis de Morales (Luis Montoto),540,10712,10710,419
-664894.762672802,4492984.27765126,2664,A7,107,159,Luis de Morales (Luis Montoto),540,10714,10711,420
-663551.80655113,4495167.16433375,4987,20,20,160,Avda. Kansas City (Tesalonica),540,2011,2010,421
-663551.80655113,4495167.16433375,5040,28,28,160,Avda. Kansas City (Tesalonica),540,2811,2810,422
-663227.692317356,4495492.71201738,5405,28,28,161,Avda. Kansas City (Edificio Gran Via),540,2811,2810,423
-663700.911840072,4495082.17078106,4061,28,28,164,Avda. Kansas City (Tesalónica),540,2812,2810,424
-663700.911840072,4495082.17078106,4061,A8,110,164,Avda. Kansas City (Tesalónica),540,11012,11010,425
-663700.911840072,4495082.17078106,4061,A8,110,164,Avda. Kansas City (Tesalónica),540,11014,11011,426
-669309.744194448,4491458.55742524,334,43,43,165,San José de Calasanz (Bda. El Carmen),540,4312,4310,427
-666571.17532727,4494025.95615645,2784,C5,121,166,Santiago (Ponce de León),540,12112,12110,428
-664207.89104665,4490447.05491117,807,30,30,167,Avenida de La Paz (Ronda de La Oliva),540,3012,3010,429
-664791.94425077,4491052.98291932,1475,30,30,168,Avda. La Paz (Alc. Juan Fernández),540,3012,3010,430
-664791.94425077,4491052.98291932,1339,32,32,168,Avda. La Paz (Alc. Juan Fernández),540,3212,3210,431
-664085.485637387,4491813.91555031,2719,25,25,169,Francisco Buendía (Ciudad Jardín),540,2511,2510,432
-663757.337229795,4491778.64639013,2981,25,25,170,Francisco Buendía (Rda. del Tamarguillo),540,2511,2510,433
-663457.003399602,4491749.25551841,1931,25,25,171,Paulo Orosio (Ruperto Chapi),540,2512,2510,434
-663457.003399602,4491749.25551841,7865,A4,104,171,Paulo Orosio (Ruperto Chapi),540,10412,10410,435
-663457.003399602,4491749.25551841,7865,A4,104,171,Paulo Orosio (Ruperto Chapi),540,10414,10411,436
-663228.382375747,4491704.90216248,1746,25,25,172,Paulo Orosio (Beatriz de Ahumada),540,2512,2510,437
-663228.382375747,4491704.90216248,7680,A4,104,172,Paulo Orosio (Beatriz de Ahumada),540,10412,10410,438
-663228.382375747,4491704.90216248,7680,A4,104,172,Paulo Orosio (Beatriz de Ahumada),540,10414,10411,439
-662764.133589856,4495928.9296736,5913,28,28,173,Autovía Madrid (Urbanización Huarte),540,2811,2810,440
-662764.133589856,4495928.9296736,8716,EA,100,173,Autovía Madrid (Urbanización Huarte),540,10011,10010,441
-662764.133589856,4495928.9296736,6416,A8,110,173,Autovía Madrid (Urbanización Huarte),540,11011,11010,442
-662764.133589856,4495928.9296736,6430,A8,110,173,Autovía Madrid (Urbanización Huarte),540,11013,11011,443
-662607.490769136,4492021.25788025,1629,24,24,174,Avenida Juan XXIII (Parque Amate),540,2412,2410,444
-662607.490769136,4492021.25788025,4176,52,52,174,Avenida Juan XXIII (Parque Amate),540,5212,5210,445
-668328.006116971,4492058.6654346,2733,40,40,175,Esperanza de Triana (Trabajo),540,4011,4010,446
-669337.346452184,4491796.81533707,3964,40,40,176,Alvar Núñez (Rubén Dario),540,4011,4010,447
